round player action_player opponent action_opponent payoff time_php time_js who_played
1 usuario1 C ['usuario5'] D 0 4425.5001545 4340 user
1 usuario2 C ['usuario6'] D 0 9988.89994621 9963 user
1 usuario3 C ['usuario8'] D 0 5105.09991646 5072 user
1 usuario4 D ['usuario7'] D 1 5142.30012894 5028 user
1 usuario5 D ['usuario1'] C 4 14059.9999428 14038 user
1 usuario6 D ['usuario2'] C 4 3518.59998703 3480 user
1 usuario7 D ['usuario4'] D 1 6118.10016632 6036 user
1 usuario8 D ['usuario3'] C 4 4094.19989586 4066 user
1 usuario9 C ['usuario15'] C 3 4174.70002174 4156 user
1 usuario10 C ['usuario14'] D 0 4328.50003242 4252 user
1 usuario11 C ['usuario13'] C 3 6372.90000916 6315 user
1 usuario12 C ['usuario18'] D 0 7961.69996262 7933 user
1 usuario13 C ['usuario11'] C 3 11404.9999714 11342 user
1 usuario14 D ['usuario10'] C 4 7230.79991341 7168 user
1 usuario15 C ['usuario9'] C 3 10955.8999538 10900 user
1 usuario16 D ['usuario17'] C 4 4678.40003967 4648 user
1 usuario17 C ['usuario16'] D 0 6709.70010757 6621 user
1 usuario18 D ['usuario12'] C 4 14081.7000866 13964 user
2 usuario1 D ['usuario5'] D 1 2690.4001236 2664 user
2 usuario2 C ['usuario9'] D 0 9191.99991226 9165 user
2 usuario3 D ['usuario8'] D 1 10328.5999298 10307 user
2 usuario4 D ['usuario14'] C 4 3859.80010033 3832 user
2 usuario5 D ['usuario1'] D 1 18758.8999271 18728 user
2 usuario6 D ['usuario10'] C 4 2794.60000992 2763 user
2 usuario7 C ['usuario17'] C 3 2257.89999962 2229 user
2 usuario8 D ['usuario3'] D 1 2577.10003853 2550 user
2 usuario9 D ['usuario2'] C 4 4684.90004539 4657 user
2 usuario10 C ['usuario6'] D 0 4529.09994125 4504 user
2 usuario11 C ['usuario12'] C 3 5013.90004158 4986 user
2 usuario12 C ['usuario11'] C 3 1060.19997597 1042 user
2 usuario13 D ['usuario15'] C 4 6289.79992867 6254 user
2 usuario14 C ['usuario4'] D 0 8630.29980659 8600 user
2 usuario15 C ['usuario13'] D 0 3145.79987526 3115 user
2 usuario16 D ['usuario18'] D 1 2293.49994659 2264 user
2 usuario17 C ['usuario7'] C 3 10011.3999844 9981 user
2 usuario18 D ['usuario16'] D 1 9400.30002594 9348 user
3 usuario1 D ['usuario15'] D 1 2800.29988289 2775 user
3 usuario2 C ['usuario16'] D 0 18172.4998951 18149 user
3 usuario3 D ['usuario4'] D 1 13373.8999367 13343 user
3 usuario4 D ['usuario3'] D 1 2072.09992409 2047 user
3 usuario5 D ['usuario12'] C 4 11322.4999905 11293 user
3 usuario6 D ['usuario13'] C 4 2242.10000038 2217 user
3 usuario7 C ['usuario18'] D 0 2349.49994087 2323 user
3 usuario8 D ['usuario9'] D 1 1815.20009041 1790 user
3 usuario9 D ['usuario8'] D 1 4403.00011635 4373 user
3 usuario10 C ['usuario11'] D 0 3222.50008583 3194 user
3 usuario11 D ['usuario10'] C 4 11821.5999603 11775 user
3 usuario12 C ['usuario5'] D 0 1232.0997715 1207 user
3 usuario13 C ['usuario6'] D 0 4736.6001606 4710 user
3 usuario14 D ['usuario17'] C 4 5988.69991302 5945 user
3 usuario15 D ['usuario1'] D 1 3756.60014153 3729 user
3 usuario16 D ['usuario2'] C 4 904.000043869 876 user
3 usuario17 C ['usuario14'] D 0 3853.99985313 3826 user
3 usuario18 D ['usuario7'] C 4 4399.80006218 4372 user
4 usuario1 C ['usuario6'] D 0 4234.60006714 4193 user
4 usuario2 D ['usuario12'] C 4 20982.6998711 20952 user
4 usuario3 D ['usuario7'] D 1 11078.7000656 11021 user
4 usuario4 C ['usuario8'] C 3 1173.59995842 1147 user
4 usuario5 C ['usuario16'] D 0 5614.79997635 5589 user
4 usuario6 D ['usuario1'] C 4 1811.00010872 1785 user
4 usuario7 D ['usuario3'] D 1 2469.39992905 2449 user
4 usuario8 C ['usuario4'] C 3 2578.50003242 2555 user
4 usuario9 C ['usuario15'] C 3 2309.60011482 2283 user
4 usuario10 C ['usuario11'] C 3 3388.60011101 3370 user
4 usuario11 C ['usuario10'] C 3 2808.00008774 2784 user
4 usuario12 C ['usuario2'] D 0 652.799844742 629 user
4 usuario13 D ['usuario14'] D 1 5901.30019188 5870 user
4 usuario14 D ['usuario13'] D 1 10258.3999634 10229 user
4 usuario15 C ['usuario9'] C 3 2929.69989777 2904 user
4 usuario16 D ['usuario5'] C 4 902.299880981 875 user
4 usuario17 C ['usuario18'] D 0 7589.49995041 7537 user
4 usuario18 D ['usuario17'] C 4 5686.20014191 5660 user
5 usuario1 C ['usuario12'] C 3 2649.29986 2625 user
5 usuario2 C ['usuario15'] C 3 10863.5001183 10829 user
5 usuario3 D ['usuario17'] C 4 4584.1999054 4551 user
5 usuario4 D ['usuario8'] C 4 2572.0000267 2546 user
5 usuario5 D ['usuario16'] D 1 23571.8998909 23515 user
5 usuario6 D ['usuario7'] D 1 1280.99989891 1253 user
5 usuario7 D ['usuario6'] D 1 1914.2999649 1889 user
5 usuario8 C ['usuario4'] D 0 2058.30001831 2035 user
5 usuario9 D ['usuario11'] C 4 9678.1001091 9619 user
5 usuario10 C ['usuario14'] C 3 2897.80020714 2834 user
5 usuario11 C ['usuario9'] D 0 4322.99995422 4299 user
5 usuario12 C ['usuario1'] C 3 511.099815369 485 user
5 usuario13 C ['usuario18'] D 0 7100.80003738 7071 user
5 usuario14 C ['usuario10'] C 3 10283.1001282 10227 user
5 usuario15 C ['usuario2'] C 3 2694.4000721 2670 user
5 usuario16 D ['usuario5'] D 1 2476.09996796 2453 user
5 usuario17 C ['usuario3'] D 0 5521.79980278 5495 user
5 usuario18 D ['usuario13'] C 4 3678.90000343 3637 user
6 usuario1 D ['usuario4'] D 1 12270.2000141 12218 user
6 usuario2 C ['usuario16'] D 0 5786.10014915 5757 user
6 usuario3 D ['usuario10'] C 4 5109.89999771 5081 user
6 usuario4 D ['usuario1'] D 1 1955.00016212 1928 user
6 usuario5 D ['usuario7'] C 4 13532.599926 13497 user
6 usuario6 D ['usuario8'] D 1 2009.70005989 1984 user
6 usuario7 C ['usuario5'] D 0 2214.40005302 2191 user
6 usuario8 D ['usuario6'] D 1 1519.79994774 1489 user
6 usuario9 C ['usuario14'] C 3 12390.900135 12359 user
6 usuario10 C ['usuario3'] D 0 1992.10000038 1946 user
6 usuario11 D ['usuario13'] D 1 3598.50001335 3579 user
6 usuario12 C ['usuario15'] C 3 533.400058746 514 user
6 usuario13 D ['usuario11'] D 1 6533.29992294 6505 user
6 usuario14 C ['usuario9'] C 3 12196.3999271 12167 user
6 usuario15 C ['usuario12'] C 3 2394.09995079 2370 user
6 usuario16 D ['usuario2'] C 4 1072.70002365 1047 user
6 usuario17 C ['usuario18'] D 0 9944.80013847 9886 user
6 usuario18 D ['usuario17'] C 4 11568.3999062 11545 user
7 usuario1 D ['usuario11'] D 1 3812.69979477 3785 user
7 usuario2 D ['usuario4'] C 4 9200.79994202 9169 user
7 usuario3 D ['usuario6'] D 1 4016.90006256 3997 user
7 usuario4 C ['usuario2'] D 0 1733.00004005 1707 user
7 usuario5 D ['usuario8'] D 1 19779.7999382 19748 user
7 usuario6 D ['usuario3'] D 1 1508.99982452 1481 user
7 usuario7 C ['usuario17'] C 3 2919.90017891 2894 user
7 usuario8 D ['usuario5'] D 1 1253.9999485 1230 user
7 usuario9 D ['usuario12'] C 4 16173.0999947 16146 user
7 usuario10 C ['usuario16'] D 0 2110.00013351 2082 user
7 usuario11 D ['usuario1'] D 1 2428.09987068 2402 user
7 usuario12 C ['usuario9'] D 0 604.599952698 581 user
7 usuario13 C ['usuario15'] C 3 5100.50010681 5071 user
7 usuario14 C ['usuario18'] D 0 11031.6998959 11004 user
7 usuario15 C ['usuario13'] C 3 1973.79994392 1947 user
7 usuario16 D ['usuario10'] C 4 756.099939346 727 user
7 usuario17 C ['usuario7'] C 3 7872.40004539 7841 user
7 usuario18 D ['usuario14'] C 4 2607.30004311 2576 user
8 usuario1 C ['usuario4'] D 0 3947.10016251 3917 user
8 usuario2 D ['usuario5'] D 1 1832.09991455 1803 user
8 usuario3 C ['usuario13'] D 0 6832.7999115 6804 user
8 usuario4 D ['usuario1'] C 4 2021.70014381 2000 user
8 usuario5 D ['usuario2'] D 1 13300.4999161 13271 user
8 usuario6 D ['usuario11'] D 1 1335.10017395 1258 user
8 usuario7 C ['usuario15'] C 3 2212.10002899 2186 user
8 usuario8 D ['usuario9'] C 4 1550.5001545 1505 user
8 usuario9 C ['usuario8'] D 0 8803.99990082 8774 user
8 usuario10 C ['usuario12'] C 3 2028.19991112 1999 user
8 usuario11 D ['usuario6'] D 1 2207.99994469 2187 user
8 usuario12 C ['usuario10'] C 3 672.600030899 644 user
8 usuario13 D ['usuario3'] C 4 9400.00009537 9378 user
8 usuario14 C ['usuario17'] C 3 17266.3998604 17235 user
8 usuario15 C ['usuario7'] C 3 3306.90002441 3280 user
8 usuario16 D ['usuario18'] D 1 1118.90006065 1096 user
8 usuario17 C ['usuario14'] C 3 2211.49992943 2185 user
8 usuario18 D ['usuario16'] D 1 4382.80010223 4356 user
9 usuario1 D ['usuario18'] D 1 2145.20001411 2116 user
9 usuario2 D ['usuario6'] D 1 6914.40010071 6853 user
9 usuario3 D ['usuario16'] D 1 3337.89992332 3319 user
9 usuario4 D ['usuario17'] C 4 1050.80008507 1024 user
9 usuario5 D ['usuario13'] C 4 9727.20003128 9664 user
9 usuario6 D ['usuario2'] D 1 1255.10001183 1226 user
9 usuario7 C ['usuario15'] C 3 1885.49995422 1860 user
9 usuario8 D ['usuario10'] C 4 1320.39999962 1292 user
9 usuario9 C ['usuario12'] C 3 3497.29990959 3473 user
9 usuario10 C ['usuario8'] D 0 2169.30007935 2144 user
9 usuario11 D ['usuario14'] D 1 3148.99992943 3124 user
9 usuario12 C ['usuario9'] C 3 500.799894333 474 user
9 usuario13 C ['usuario5'] D 0 3911.09991074 3885 user
9 usuario14 D ['usuario11'] D 1 12235.4998589 12205 user
9 usuario15 C ['usuario7'] C 3 2279.80017662 2248 user
9 usuario16 D ['usuario3'] D 1 821.20013237 796 user
9 usuario17 C ['usuario4'] D 0 1142.89999008 1114 user
9 usuario18 D ['usuario1'] D 1 3112.60008812 3094 user
10 usuario1 D ['usuario8'] D 1 1400.50005913 1372 user
10 usuario2 C ['usuario3'] D 0 4613.39998245 4588 user
10 usuario3 D ['usuario2'] C 4 1192.20018387 1137 user
10 usuario4 D ['usuario16'] D 1 882.299900055 855 user
10 usuario5 D ['usuario6'] D 1 9143.50008965 9104 user
10 usuario6 D ['usuario5'] D 1 1436.30003929 1407 user
10 usuario7 C ['usuario12'] C 3 1351.09996796 1326 user
10 usuario8 D ['usuario1'] D 1 1249.59993362 1205 user
10 usuario9 D ['usuario10'] C 4 2350.69990158 2323 user
10 usuario10 C ['usuario9'] D 0 2317.19994545 2288 user
10 usuario11 D ['usuario13'] D 1 2206.3999176 2182 user
10 usuario12 C ['usuario7'] C 3 1603.89995575 1578 user
10 usuario13 D ['usuario11'] D 1 4466.00008011 4435 user
10 usuario14 D ['usuario15'] C 4 7507.09986687 7473 user
10 usuario15 C ['usuario14'] D 0 1986.99998856 1939 user
10 usuario16 D ['usuario4'] D 1 1035.79998016 1018 user
10 usuario17 C ['usuario18'] D 0 2032.59992599 2014 user
10 usuario18 D ['usuario17'] C 4 3210.00003815 3187 user
11 usuario1 D ['usuario12'] C 4 10247.4000454 10218 user
11 usuario2 D ['usuario18'] D 1 1650.30002594 1621 user
11 usuario3 D ['usuario4'] D 1 3438.60006332 3413 user
11 usuario4 D ['usuario3'] D 1 1337.29982376 1312 user
11 usuario5 C ['usuario14'] D 0 14383.4998608 14350 user
11 usuario6 D ['usuario16'] D 1 1602.29992867 1574 user
11 usuario7 C ['usuario15'] C 3 784.499883652 757 user
11 usuario8 D ['usuario10'] C 4 1190.90008736 1164 user
11 usuario9 D ['usuario13'] D 1 2581.19988441 2554 user
11 usuario10 C ['usuario8'] D 0 1920.09997368 1892 user
11 usuario11 D ['usuario17'] C 4 2791.10002518 2760 user
11 usuario12 C ['usuario1'] D 0 1576.69997215 1534 user
11 usuario13 D ['usuario9'] D 1 3428.60007286 3403 user
11 usuario14 D ['usuario5'] C 4 6626.30009651 6599 user
11 usuario15 C ['usuario7'] C 3 2528.49984169 2506 user
11 usuario16 D ['usuario6'] D 1 1113.40022087 1087 user
11 usuario17 C ['usuario11'] D 0 5783.30016136 5756 user
11 usuario18 D ['usuario2'] D 1 3867.59996414 3840 user
12 usuario1 C ['usuario5'] D 0 4572.90005684 4546 user
12 usuario2 D ['usuario15'] C 4 10959.3000412 10930 user
12 usuario3 D ['usuario7'] C 4 3666.19992256 3634 user
12 usuario4 D ['usuario17'] D 1 1546.60010338 1521 user
12 usuario5 D ['usuario1'] C 4 10811.3000393 10779 user
12 usuario6 D ['usuario14'] D 1 1389.80007172 1364 user
12 usuario7 C ['usuario3'] D 0 1185.69993973 1161 user
12 usuario8 D ['usuario10'] C 4 901.999950409 872 user
12 usuario9 D ['usuario13'] D 1 2728.60002518 2702 user
12 usuario10 C ['usuario8'] D 0 2068.90010834 2043 user
12 usuario11 D ['usuario18'] C 4 2868.29996109 2843 user
12 usuario12 C ['usuario16'] D 0 1624.8998642 1598 user
12 usuario13 D ['usuario9'] D 1 5038.70010376 5008 user
12 usuario14 D ['usuario6'] D 1 2715.60001373 2689 user
12 usuario15 C ['usuario2'] D 0 2680.69982529 2653 user
12 usuario16 D ['usuario12'] C 4 1028.89990807 1004 user
12 usuario17 D ['usuario4'] D 1 5112.6999855 5083 user
12 usuario18 C ['usuario11'] D 0 5026.09992027 4997 user
13 usuario1 C ['usuario9'] D 0 2596.89998627 2573 user
13 usuario2 D ['usuario17'] D 1 2034.89995003 2005 user
13 usuario3 D ['usuario16'] D 1 3291.80002213 3261 user
13 usuario4 C ['usuario14'] D 0 1276.60012245 1251 user
13 usuario5 D ['usuario12'] C 4 12304.199934 12273 user
13 usuario6 D ['usuario10'] C 4 976.500034332 923 user
13 usuario7 D ['usuario11'] D 1 1734.79986191 1703 user
13 usuario8 D ['usuario18'] D 1 1589.8001194 1564 user
13 usuario9 D ['usuario1'] C 4 2850.19993782 2822 user
13 usuario10 C ['usuario6'] D 0 5096.40002251 5035 user
13 usuario11 D ['usuario7'] D 1 2000.90003014 1976 user
13 usuario12 C ['usuario5'] D 0 2139.69993591 2115 user
13 usuario13 D ['usuario15'] D 1 2745.39995193 2721 user
13 usuario14 D ['usuario4'] C 4 3618.99995804 3594 user
13 usuario15 D ['usuario13'] D 1 2274.89995956 2248 user
13 usuario16 D ['usuario3'] D 1 1013.40007782 986 user
13 usuario17 D ['usuario2'] D 1 3291.49985313 3272 user
13 usuario18 D ['usuario8'] D 1 3136.70015335 3112 user
14 usuario1 D ['usuario18'] D 1 1085.7000351 1062 user
14 usuario2 D ['usuario4'] D 1 2515.50006866 2487 user
14 usuario3 D ['usuario10'] D 1 20082.4000835 20052 user
14 usuario4 D ['usuario2'] D 1 1550.69994926 1523 user
14 usuario5 D ['usuario12'] C 4 19291.3999557 19257 user
14 usuario6 C ['usuario11'] D 0 2585.09993553 2558 user
14 usuario7 D ['usuario13'] D 1 1053.29990387 1004 user
14 usuario8 D ['usuario14'] D 1 1201.49993896 1182 user
14 usuario9 D ['usuario16'] D 1 3867.50006676 3843 user
14 usuario10 D ['usuario3'] D 1 6832.19981194 6802 user
14 usuario11 D ['usuario6'] C 4 1272.20010757 1246 user
14 usuario12 C ['usuario5'] D 0 2575.29997826 2547 user
14 usuario13 D ['usuario7'] D 1 3827.80003548 3799 user
14 usuario14 D ['usuario8'] D 1 4801.30004883 4775 user
14 usuario15 D ['usuario17'] D 1 4200.8998394 4174 user
14 usuario16 D ['usuario9'] D 1 850.900173187 823 user
14 usuario17 D ['usuario15'] D 1 2704.90002632 2684 user
14 usuario18 D ['usuario1'] D 1 4507.80010223 4483 user
15 usuario1 D ['usuario18'] D 1 1248.10004234 1229 user
15 usuario2 D ['usuario4'] D 1 1810.69993973 1783 user
15 usuario3 D ['usuario9'] C 4 12979.7000885 12950 user
15 usuario4 D ['usuario2'] D 1 526.200056076 503 user
15 usuario5 D ['usuario8'] D 1 17677.0000458 17652 user
15 usuario6 C ['usuario14'] C 3 2753.49998474 2726 user
15 usuario7 D ['usuario12'] D 1 834.700107574 813 user
15 usuario8 D ['usuario5'] D 1 941.100120544 917 user
15 usuario9 C ['usuario3'] D 0 2351.89986229 2325 user
15 usuario10 C ['usuario13'] C 3 3878.49998474 3859 user
15 usuario11 D ['usuario17'] D 1 2192.00015068 2169 user
15 usuario12 D ['usuario7'] D 1 2525.80022812 2499 user
15 usuario13 C ['usuario10'] C 3 1854.50005531 1832 user
15 usuario14 C ['usuario6'] C 3 6157.19985962 6128 user
15 usuario15 C ['usuario16'] D 0 1915.50016403 1893 user
15 usuario16 D ['usuario15'] C 4 726.799964905 704 user
15 usuario17 D ['usuario11'] D 1 2344.29979324 2318 user
15 usuario18 D ['usuario1'] D 1 3276.29995346 3257 user
16 usuario1 C ['usuario14'] D 0 17833.2998753 17804 user
16 usuario2 D ['usuario9'] D 1 1632.49993324 1585 user
16 usuario3 D ['usuario4'] D 1 1739.89987373 1720 user
16 usuario4 D ['usuario3'] D 1 926.199913025 905 user
16 usuario5 D ['usuario13'] C 4 25999.3000031 25969 user
16 usuario6 D ['usuario11'] D 1 1567.39997864 1539 user
16 usuario7 D ['usuario16'] D 1 2509.00006294 2482 user
16 usuario8 D ['usuario17'] C 4 1464.30015564 1440 user
16 usuario9 D ['usuario2'] D 1 1568.49980354 1544 user
16 usuario10 C ['usuario18'] C 3 2540.60006142 2511 user
16 usuario11 D ['usuario6'] D 1 1974.50017929 1943 user
16 usuario12 C ['usuario15'] C 3 1355.29994965 1326 user
16 usuario13 C ['usuario5'] D 0 2125.1001358 2100 user
16 usuario14 D ['usuario1'] C 4 3791.30005836 3766 user
16 usuario15 C ['usuario12'] C 3 1254.69994545 1232 user
16 usuario16 D ['usuario7'] D 1 518.399953842 490 user
16 usuario17 C ['usuario8'] D 0 3957.29994774 3934 user
16 usuario18 C ['usuario10'] C 3 1997.79987335 1976 user
17 usuario1 D ['usuario10'] C 4 1818.19987297 1792 user
17 usuario2 D ['usuario12'] C 4 2431.39982224 2415 user
17 usuario3 C ['usuario17'] C 3 2541.09978676 2516 user
17 usuario4 D ['usuario18'] C 4 16657.6001644 16627 user
17 usuario5 D ['usuario11'] C 4 15175.6999493 15143 user
17 usuario6 D ['usuario14'] D 1 2651.00002289 2625 user
17 usuario7 D ['usuario9'] D 1 843.900203705 817 user
17 usuario8 D ['usuario13'] D 1 995.199918747 969 user
17 usuario9 D ['usuario7'] D 1 2836.60006523 2814 user
17 usuario10 C ['usuario1'] D 0 2499.10020828 2478 user
17 usuario11 C ['usuario5'] D 0 2003.20005417 1979 user
17 usuario12 C ['usuario2'] D 0 1486.5000248 1461 user
17 usuario13 D ['usuario8'] D 1 3002.30002403 2976 user
17 usuario14 D ['usuario6'] D 1 7840.29984474 7816 user
17 usuario15 C ['usuario16'] D 0 2016.20006561 1994 user
17 usuario16 D ['usuario15'] C 4 1535.1998806 1504 user
17 usuario17 C ['usuario3'] C 3 1732.6002121 1705 user
17 usuario18 C ['usuario4'] D 0 3610.50009727 3561 user
18 usuario1 C ['usuario4'] D 0 6663.1000042 6634 user
18 usuario2 D ['usuario6'] D 1 2249.79996681 2226 user
18 usuario3 D ['usuario11'] D 1 2298.29978943 2272 user
18 usuario4 D ['usuario1'] C 4 2835.90006828 2808 user
18 usuario5 D ['usuario17'] C 4 12678.4000397 12650 user
18 usuario6 D ['usuario2'] D 1 1211.09986305 1126 user
18 usuario7 D ['usuario15'] C 4 1057.89995193 1032 user
18 usuario8 D ['usuario10'] D 1 1035.1998806 1007 user
18 usuario9 C ['usuario14'] D 0 1156.69989586 1131 user
18 usuario10 D ['usuario8'] D 1 2357.39994049 2331 user
18 usuario11 D ['usuario3'] D 1 1730.80015182 1704 user
18 usuario12 C ['usuario13'] D 0 4259.20009613 4236 user
18 usuario13 D ['usuario12'] C 4 2026.40008926 1997 user
18 usuario14 D ['usuario9'] C 4 3950.50001144 3923 user
18 usuario15 C ['usuario7'] D 0 2223.90007973 2197 user
18 usuario16 D ['usuario18'] D 1 1060.50014496 1035 user
18 usuario17 C ['usuario5'] D 0 1961.79986 1938 user
18 usuario18 D ['usuario16'] D 1 2429.0997982 2399 user
19 usuario1 C ['usuario6'] D 0 3168.79987717 3141 user
19 usuario2 D ['usuario14'] D 1 2363.90018463 2338 user
19 usuario3 D ['usuario11'] D 1 2239.90011215 2213 user
19 usuario4 D ['usuario15'] D 1 2899.10006523 2872 user
19 usuario5 D ['usuario17'] C 4 13240.5002117 13209 user
