,subj_id,a,v,t,a_st5,v_st5,t_st5,z_st5,a5,v5,t5,z5,a_st10,v_st10,t_st10,z_st10,a10,v10,t10,z10,a_st15,v_st15,t_st15,z_st15,a15,v15,t15,z15,a_st20,v_st20,t_st20,z_st20,a20,v20,t20,z20,a_st25,v_st25,t_st25,z_st25,a25,v25,t25,z25,a_st30,v_st30,t_st30,z_st30,a30,v30,t30,z30,a_st35,v_st35,t_st35,z_st35,a35,v35,t35,z35,a_st40,v_st40,t_st40,z_st40,a40,v40,t40,z40,a_st45,v_st45,t_st45,z_st45,a45,v45,t45,z45,a_st50,v_st50,t_st50,z_st50,a50,v50,t50,z50
61,usuario13s4t1500,0,0,0,0.6529021432982486,0.24098353681820311,0.24874803861015146,0.1030566292425278,3.9503572130562916,0.23896870993883,0.48359220097661687,0.4621390919342725,0.6482183178359381,0.24237403143617273,0.24261641586505142,0.09891405644969858,3.8870507663346947,0.23894931769818403,0.4786240803161266,0.46307291924528554,0.596658072333888,0.3625636083694219,0.30630884369409533,0.10154682373916424,3.0375928778531884,-0.33844026217259987,0.5694166433870619,0.531316493703189,0.5929107057096935,0.35317787461708733,0.2867856310073225,0.09941256514211709,3.078246979435981,-0.3371087830087505,0.5563472378889098,0.5336374398817458,0.7517829720115562,0.36820398352770384,0.25242637894416015,0.10008032610358043,3.5175374630430754,-0.7035368390102952,0.521652999332728,0.5439472287117979,0.9969459829039021,0.9639350409950359,0.48104314837763623,0.10735267561097986,2.8801567811108586,-1.7058603715135552,0.9802551649291511,0.5583572240690896,0.5840533726437234,0.37955927772341724,0.29768501470604486,0.10127948503972761,2.9223929145817493,-0.3232272645409001,0.5789126376354843,0.5157692634723836,0.5723283752199954,0.41597532004488486,0.31109556593862037,0.1025112088984966,2.7464657696289665,-0.3544134226275927,0.6044452937082144,0.5147916161270748,0.7808927994032392,0.3456734085353448,0.2609850403063473,0.09938159436675927,3.67029961608631,-0.6579008732532321,0.5228130434504678,0.5490532601545425,0.7873640182684472,0.49620712598552635,0.31837264266822507,0.10223087701011527,3.179189059028174,-0.9678494437229055,0.6276355370660758,0.5502826948719616
69,usuario23s4t1500,0,0,0,0.8749063346775842,0.2495331476974839,0.24136974260701033,0.10079742527297025,4.536457669306517,0.46632000436334115,0.4735859313779399,0.4400001483378804,0.8078816719987156,0.2797379132330978,0.24828882259718546,0.09876831021260934,4.195362459126068,0.5243772627892038,0.48766647438611294,0.44590063005123587,0.5971356724950855,0.275257259463405,0.2508786074021053,0.10236471513140318,3.464273831920291,0.010326966727320093,0.49470172961256614,0.5066751614398064,0.5790745548605084,0.3030854710075549,0.23953668371019207,0.10117023698805791,3.311507053012133,-0.2451228666665144,0.4931089294196402,0.5016840777464867,0.6146807343664037,0.32073726184517276,0.2569786928629407,0.10164573493483187,3.3022105244799778,-0.2785492194830221,0.5098028936982953,0.5184402064404006,0.5730269041938044,0.27856317591939267,0.246835883011847,0.09959625078526578,3.4610360675824645,0.011406901135350613,0.49961268915073487,0.4979151974970479,0.8204553874978481,0.5386750162319646,0.30383348166512225,0.10344971030061989,3.082525127867113,-1.0781102658940065,0.6375820584036785,0.5510324948130293,0.8661249342221122,0.8217970466013155,0.357726562337301,0.10294066881072061,2.7857705215344004,-1.5921628863530828,0.8344060323020869,0.5526248146522988,0.8643904750755363,0.6405903069305191,0.3244950904416155,0.10502669418356102,3.0789009277581973,1.3616024756136174,0.7212618093228399,0.43374801005881486,0.5631564960929496,0.33175645563297446,0.2642519502999609,0.1024476559825676,3.146186080737105,-0.26350143535722564,0.536330776931424,0.5055803819450775
73,usuario33s4t1500,0,0,0,0.775801251239378,0.15531771129738803,0.21761440991643563,0.10098517048221271,5.262448640877884,-0.11970331978471639,0.4329152497853611,0.5183237096683755,0.6784958201951923,0.24859051487134814,0.23698429562502113,0.1010020628725986,3.887801292163476,0.22996485711732192,0.4752822994462325,0.4810750304790083,0.8579316372049728,0.2917276934690108,0.25345156703010663,0.09897352592831456,4.150790631348853,-0.5279255548690687,0.49192606818239065,0.5533609159678806,0.6381352019265513,0.30959259995152566,0.26755168068700913,0.1020988890092238,3.3983436268282903,-0.27150316965554416,0.5161268920682217,0.5238543771055377,0.8430740467675362,0.45471287328553,0.3123556698359317,0.10276770452557012,3.4961349182213857,0.9468955654478831,0.6049313514925296,0.43374664015472186,0.5838430469259676,0.30608102495395584,0.2657159780385269,0.10381974863561605,3.2302215147046693,0.013711560508435966,0.5190624684972541,0.4971075904506254,0.5859405447347092,0.3740026164862037,0.31965182926410796,0.10237845191205715,2.9322397282413553,-0.3426318001581494,0.585148126681986,0.5235774145517562,0.5793723059667465,0.3287099096238404,0.29081845134479783,0.1010944343605186,3.097710491605621,0.025142904434881857,0.5419436113518992,0.4968605885182651,0.5873188615436306,0.2730236727087057,0.24868857485770407,0.10117070572530945,3.458998877452623,0.010469679520598655,0.4973184518919252,0.5050361298960375,0.6386913900214155,0.2829787043774837,0.2509544450556719,0.10348142321990758,3.5835113848970073,-0.26343982113269365,0.49538173620803094,0.5388592956090376
82,usuario34s4t1500,0,0,0,0.8330304066898753,0.39645912829590774,0.28210051735105046,0.10106441179898673,3.6536016355352725,0.8135555380013657,0.5566016938448325,0.43657840942608755,0.8862027153020344,0.5222769593019078,0.3305970982614818,0.10350922488439616,3.399987590413908,1.099435181106065,0.6490573069201944,0.4298217656307865,0.9448163967553227,0.7153394694738096,0.4920224902549086,0.10354539529664807,3.3007767336102316,1.3330254779665367,0.8241471023377369,0.428092969923794,0.7598625986228159,0.30807699123355187,0.23593183059583586,0.10100488515094294,3.8630894639643536,0.5902016709069439,0.4916503660146446,0.45662625863853007,0.8293011230259144,0.30372921495339006,0.2548934641604053,0.10116396818691728,4.067963792577357,0.6214202082908284,0.498178352337866,0.435637187035727,0.8720378786845571,0.7839403259899705,0.289866141428989,0.10512673617876934,2.7929300975677567,1.7504546554732185,0.7542427164602745,0.4502968375428754,0.7139155509725708,0.435576305145488,0.2387919489299372,0.10232796800824427,3.1469780883738423,0.8607063058510888,0.5227814691516265,0.47450272235237806,0.7499942182774093,0.5108042556904112,0.22936710455013837,0.10304379844358223,2.9828895611667576,1.1391405127037126,0.5545691109537559,0.4561236716586522,0.8490849291431384,0.8444204444314636,0.24442860758206336,0.10829773939547144,2.5920260212045174,1.9156850877067961,0.7290861046332094,0.4587396001886583,0.774518025655496,1.00278250011712,0.18133592394185283,0.10946979267023108,2.31301131448401,2.401266039162792,0.6841582511100424,0.4663740814254565
62,usuario35s4t1500,0,0,0,0.5128021947177691,0.30712596190138963,0.17421675742124712,0.09688539329109266,3.1045847614797824,-0.22049413468047818,0.41699723201434513,0.48663692458026464,0.4852664733558974,0.45124435617472114,0.1847837804479487,0.10140848979627841,2.3854495720473454,-0.3629325243683828,0.4857236977472214,0.48991107619525914,0.4981494652721078,0.6842988959382336,0.2589990870966725,0.10624470887493832,1.8404778064452318,0.19870716209079797,0.7309753533069651,0.4647052688287633,0.6953807709749223,0.15552747443501913,0.19419556960182413,0.09286342380909147,5.0386494987801385,-0.07798537758403332,0.4122127123925903,0.42935741817891504,0.42740456508654145,0.49809233684223075,0.16999331805707235,0.10034149962510207,2.1358486094386233,0.044444793764621536,0.47545222814456545,0.4993000606970298,0.6119457557452291,0.26940281040064645,0.2505781653348024,0.10217414648935773,3.5348368936971544,0.018349490195937197,0.48900467335403375,0.4911845389161934,0.5569150464755426,0.35930682112333884,0.3070494333909921,0.10199931416556703,2.921982565983607,0.04260928651341199,0.5670718349219194,0.4884953885535498,0.875075850182265,0.5459054202596609,0.30962873282251974,0.10206363899072514,3.2174088113168158,-1.0973628857006692,0.6510133968729485,0.5588400247932515,0.7027502526777692,0.4471577819338569,0.2713958845435105,0.10165094032631403,3.073187801848886,-0.8525522839565427,0.5657602083843781,0.5283894820407624,0.8695402784641783,0.8068823496990781,0.3096125045228077,0.1042784658496164,2.7329456412778814,-1.6267464925950812,0.7899053927488991,0.5521155793818462
65,usuario8s4t1500,0,0,0,0.7045265920271909,0.2078273342119113,0.22512799942279793,0.10087258050732098,4.319521312055073,-0.17892953522124577,0.4541523232121426,0.5281564559017465,0.5796877536461718,0.2466457496908631,0.22741105100393622,0.09831108274581413,3.6511661400931947,0.035384663414804146,0.46619920768120837,0.47538078814322415,0.7162057708194798,0.6318965211273456,0.21361033989446063,0.10350225916751103,2.575108602853446,-1.2819979376658122,0.5752337195317365,0.5255304411745866,0.5914745525357676,0.7144106909979586,0.12741810030581946,0.10827140815874993,2.120543094609046,-1.33179457981633,0.41793105849170026,0.4797618233450699,0.6426423038772883,0.7710641590674507,0.11819707166589645,0.10706726936358603,2.1955673374299085,-1.5249176730857092,0.4012110069065983,0.5076553170171547,0.6852754285648184,1.0101005075796643,0.1306886531610189,0.10978110445399325,2.060938361694315,-2.06394897645147,0.5122132351154863,0.512257185065391,0.7246124192598608,1.2334096725574315,0.13774175501539537,0.10949762523580944,1.9628808399935391,-2.6291526134217227,0.6019709823174935,0.5171393121079778,0.6388646593233396,1.5670215917002435,0.09787209150569257,0.11441921046350528,1.4979661626317649,-3.0872820157654406,0.611792489257007,0.4784339666884722,0.6430940541228586,0.7052879208296499,0.14225143958091357,0.1083132960331342,2.2936710902165176,-1.391752489795829,0.4494291902623358,0.5075768540926794,0.5365538924306157,0.4264654204411994,0.11252826787480233,0.10188119739891467,2.615703481572468,-0.6746476410878247,0.32924157288785466,0.44306893190057745
60,usuario2s4t1500,0,0,0,0.7478519205233711,0.16903474565141297,0.22011322934694585,0.09662179216225987,5.0053329327717355,0.15386584787246932,0.4399973562746853,0.4594536162430662,0.7708443548701858,0.15135607197657738,0.21595611427972364,0.0981682538522452,5.359527222302472,0.004964563411998262,0.4353351879336659,0.4938084937915258,0.8081438085330908,0.12444421892927941,0.2063843033035814,0.0962635046274076,6.042410514245056,0.008063989956985575,0.4225771898135972,0.4853128584372996,0.7832387777771733,0.12657715427981361,0.21080327445122118,0.09805816860443678,5.897694231450437,0.011118729968422126,0.42158612302192616,0.47847199702905696,0.7149694560899004,0.18011590702105323,0.2303008217122204,0.09892792749398288,4.721661335246035,0.006227318223703852,0.4499846943469733,0.4968804808547271,0.7083034671566143,0.21035097118840884,0.22833625248798975,0.09859825092007757,4.377384885290943,0.1906904428993204,0.4518277362657077,0.46902763216512283,0.725664913821777,0.15278603230884058,0.2213482721333181,0.1003887540995951,5.1925135995608125,0.01574953242125284,0.4365514250682629,0.48161478380831596,0.6165193014768616,0.25508835281851,0.24312881772103503,0.09886423717499888,3.7283490116194247,-0.21054548065917605,0.4750971411046559,0.5211428689523501,0.8228996938382847,0.2707756433215234,0.24555637024767799,0.1007152677969587,4.190201487262564,-0.48564651553297544,0.4811128695268059,0.5479002453557587,0.8944404843376441,0.35649790267895765,0.2852850685243907,0.10155921135434445,3.951266927623786,0.7344165232595803,0.5401600930501402,0.42661796814514813
66,usuario19s4t1500,0,0,0,0.7996160676597474,0.275644362168231,0.23566153459009848,0.10047024256382876,4.069318957415157,0.5126817557666464,0.47395198645430914,0.46013587711858767,0.6119760330053151,0.24195554754716295,0.22947151372927868,0.10131476343435332,3.772071471735212,-0.0037436364139752866,0.4638988629703709,0.5248152181906204,0.6269055294642434,0.31623922745736843,0.2724651786578743,0.10139259387370417,3.3328957980760627,-0.2837013968590983,0.5267791722086872,0.5297645847497646,0.5792958312235422,0.3052122136503581,0.2627203400107153,0.1006494412115552,3.258665117672171,0.009794344110449694,0.5153150972723017,0.5052533497902519,0.6111467706287245,0.2530115582035549,0.25239243114394344,0.100533390610087,3.6516713099976004,0.01887906538235351,0.48872059052254485,0.49456710332132614,0.8715549132734631,0.4947836477084041,0.3340896851819198,0.10267313286601822,3.5109791465454396,-0.9519841966526205,0.6230428753563205,0.5703633554067672,0.5948393710000366,0.3391125818010111,0.28415605700499075,0.10109249178047246,3.149508484222988,-0.31185830937476006,0.5428766924540475,0.5305657709606219,1.0250596952789544,0.9793582982637004,0.4953921099531455,0.1090420739997022,2.7789413327761956,-1.6782511516812495,0.9913033007411028,0.5483553076567809,0.700383503732348,0.3074714711464384,0.22475136679111554,0.09968657160021299,3.711207216586048,0.5623839171508053,0.47275990169941073,0.47745771924221164,0.59338436783071,0.35997465382933763,0.2997653806096665,0.1034329502362158,3.014383767481985,-0.3302348551052194,0.5672733581172,0.5246653972563166
74,usuario21s4t1500,0,0,0,0.8019647711489465,0.26371705585679217,0.23681159874015434,0.10040427105594725,4.148377156664132,-0.4745709337571098,0.4755649022668379,0.540761270529014,0.8629977759119335,0.27261523635984575,0.23496770305158932,0.09992924939468964,4.307941274545191,-0.5102294666105555,0.4868028468335363,0.5637078602501039,0.7371017611575463,0.23003147792487372,0.2330536190551647,0.09995957966337021,4.286005869538317,-0.3964878727424649,0.4674651917464722,0.5220289871072297,0.8362917736492465,0.2688751681311238,0.24395385628535843,0.09895527721621238,4.253207260382089,-0.491624107559179,0.48692005308511777,0.5568915811067227,0.8265257626613097,0.22617961549151316,0.22666890459035172,0.09992380479229397,4.6026048014046435,-0.3801641018317927,0.4538880292381269,0.5417701813535113,0.9031349720810962,0.19021247437974143,0.22912636828128938,0.0976294505427828,5.200445311792807,-0.31392303597037546,0.4492103602539752,0.5509847977621848,0.7742606879887988,0.22272422768645972,0.22699267996286074,0.1003093869070388,4.42882575946135,-0.38315190031811286,0.46042578641522103,0.5280404596153481,0.8606888473207507,0.20790106691107726,0.23233121123452807,0.09768716953874994,4.889090507505601,-0.3541526848173468,0.4562348857930156,0.5520276205399219,0.6753415139116111,0.2339383015393006,0.1732923095909739,0.09613588808542424,3.9937061827607008,-0.3480647404595077,0.38506763236188873,0.4763065878010565,0.8609248714663118,0.3123720574305033,0.2666271432215501,0.09795792323964489,4.076454946440412,-0.5847910214176001,0.5095236976698495,0.5647688321921704
75,usuario12s4t1500,0,0,0,0.7847444678246112,0.4063127247981834,0.25117199662239836,0.10150369529336825,3.4492911832536635,0.8622290960071879,0.5351714162701418,0.44751164915501457,1.0046127947499668,1.118250334476796,0.44333337003997936,0.1083524443535003,2.8300133884475556,2.2162078542975783,1.0772659681910006,0.4371169803572753,0.8416574192680865,0.7161472918435866,0.26147668674806235,0.10380599069390492,2.876700136387281,1.6478955083163584,0.6820382030096087,0.4387786446037681,0.8068969091045386,0.4394852195167635,0.28975346350396763,0.10326540855458634,3.40044011373345,0.940699711997152,0.5873726561825036,0.4423419378485193,0.9859655156412347,0.7602011429779193,0.47908175524402097,0.10602328752649665,3.168769125037426,1.4820990924287682,0.8639254284514704,0.4300348840334049,0.8325939072922834,0.5421927882596996,0.3027893712674588,0.10301682607970643,3.1833101835721616,1.1870018383286705,0.6473773485616938,0.4368545527331195,0.7840958500689137,0.4916182115153478,0.2820985635854991,0.1033383900642711,3.1554861602566664,1.0493130425673685,0.5982506536309922,0.4542085213572911,0.7918993143572342,0.6453543632503547,0.27076777794710777,0.10739676216615406,2.820304672420407,1.4077611157347816,0.6611087078531436,0.4549992766453651,0.9201446249383678,0.7861637200731508,0.34845784251000933,0.10625070116533754,2.9769304351268904,1.6871164711743516,0.8141694826919398,0.43708072673650483,0.8937914637160976,0.8166867266454959,0.2792805766758652,0.10552732917340367,2.7765823988283036,1.87186115243422,0.7615793571035041,0.4455431909462034
