round player action_player opponent action_opponent payoff time_php time_js who_played
1 usuario9 C ['usuario2'] C 3 5909.80005264 5864 user
1 usuario2 C ['usuario9'] C 3 13190.5999184 13076 user
1 usuario20 D ['usuario21'] C 4 14269.0000534 14187 user
1 usuario21 C ['usuario20'] D 0 3068.90010834 3011 user
1 usuario11 D ['usuario6'] D 1 7796.99993134 7747 user
1 usuario6 D ['usuario11'] D 1 18307.3999882 18223 user
1 usuario19 D ['usuario18'] C 4 7623.6000061 7574 user
1 usuario18 C ['usuario19'] D 0 4159.39998627 4108 user
1 usuario14 C ['usuario16'] C 3 12384.9000931 12308 user
1 usuario16 C ['usuario14'] C 3 5026.59988403 4946 user
1 usuario1 C ['usuario12'] C 3 5098.99997711 4999 user
1 usuario12 C ['usuario1'] C 3 11987.8001213 11907 user
1 usuario7 D ['usuario13'] C 4 8326.49993896 8247 user
1 usuario13 C ['usuario7'] D 0 8791.39995575 8703 user
1 usuario3 C ['usuario8'] C 3 6384.70005989 6332 user
1 usuario8 C ['usuario3'] C 3 13619.0001965 13508 user
1 usuario17 D ['usuario4'] C 4 4607.40017891 4557 user
1 usuario4 C ['usuario17'] D 0 58525.6998539 58436 user
1 usuario10 D ['usuario22'] C 4 11223.1998444 11138 user
1 usuario22 C ['usuario10'] D 0 5721.59981728 5670 user
1 usuario5 D ['usuario15'] C 4 8799.59988594 8704 user
1 usuario15 C ['usuario5'] D 0 23722.6002216 23631 user
2 usuario9 C ['usuario2'] C 3 5838.59992027 5796 user
2 usuario2 C ['usuario9'] C 3 9417.80018806 9325 user
2 usuario20 D ['usuario21'] D 1 8516.70002937 8427 user
2 usuario21 D ['usuario20'] D 1 16858.7999344 16788 user
2 usuario11 C ['usuario6'] C 3 3533.20002556 3492 user
2 usuario6 C ['usuario11'] C 3 12621.5000153 12538 user
2 usuario19 D ['usuario18'] D 1 9902.40001678 9812 user
2 usuario18 D ['usuario19'] D 1 7289.2999649 7218 user
2 usuario14 C ['usuario16'] D 0 4138.20004463 4095 user
2 usuario16 D ['usuario14'] C 4 3717.49997139 3676 user
2 usuario1 C ['usuario12'] D 0 6122.90000916 6084 user
2 usuario12 D ['usuario1'] C 4 6338.90008926 6241 user
