round player action_player opponent action_opponent payoff time_php time_js who_played
1 usuario11 C ['usuario12'] C 3 7536.79990768 7426 user
1 usuario12 C ['usuario11'] C 3 16158.2000256 16050 user
1 usuario18 D ['usuario14'] C 4 6165.19999504 6056 user
1 usuario14 C ['usuario18'] D 0 8954.79989052 8811 user
1 usuario15 C ['usuario23'] C 3 4469.30003166 4404 user
1 usuario23 C ['usuario15'] C 3 15820.6999302 15733 user
1 usuario19 C ['usuario8'] C 3 21772.1002102 21666 user
1 usuario8 C ['usuario19'] C 3 10660.3000164 10570 user
1 usuario9 C ['usuario24'] C 3 4945.80006599 4886 user
1 usuario24 C ['usuario9'] C 3 5396.19994164 5338 user
1 usuario6 D ['usuario5'] D 1 18052.6998043 17972 user
1 usuario5 D ['usuario6'] D 1 13228.6999226 13112 user
1 usuario20 D ['usuario26'] C 4 4319.30017471 4269 user
1 usuario26 C ['usuario20'] D 0 5219.59996223 5166 user
1 usuario4 D ['usuario2'] C 4 47726.3000011 47626 user
1 usuario2 C ['usuario4'] D 0 7135.10012627 7062 user
1 usuario1 D ['usuario7'] C 4 8901.00002289 8806 user
1 usuario7 C ['usuario1'] D 0 3562.6001358 3479 user
1 usuario10 D ['usuario29'] C 4 3478.79981995 3425 user
1 usuario29 C ['usuario10'] D 0 5555.20009995 5481 user
1 usuario30 C ['usuario13'] C 3 6098.39987755 6036 user
1 usuario13 C ['usuario30'] C 3 9535.20011902 9431 user
1 usuario17 D ['usuario27'] C 4 3819.49996948 3761 user
1 usuario27 C ['usuario17'] D 0 5533.10012817 5471 user
1 usuario16 D ['usuario25'] D 1 9901.90005302 9807 user
1 usuario25 D ['usuario16'] D 1 5737.6999855 5681 user
1 usuario22 D ['usuario3'] D 1 3845.00002861 3781 user
1 usuario3 D ['usuario22'] D 1 12221.0001945 12124 user
1 usuario28 D ['usuario21'] D 1 3692.8999424 3641 user
1 usuario21 D ['usuario28'] D 1 16048.7000942 15955 user
2 usuario11 D ['usuario12'] D 1 15047.6000309 14940 user
2 usuario12 D ['usuario11'] D 1 9471.40002251 9380 user
2 usuario18 D ['usuario14'] D 1 4510.60009003 4467 user
2 usuario14 D ['usuario18'] D 1 11832.8001499 11745 user
2 usuario15 D ['usuario23'] C 4 6014.80007172 5941 user
2 usuario23 C ['usuario15'] D 0 9505.69987297 9411 user
2 usuario19 D ['usuario8'] D 1 22060.2002144 21966 user
2 usuario8 D ['usuario19'] D 1 8140.79999924 8019 user
2 usuario9 C ['usuario24'] C 3 16293.8001156 16220 user
2 usuario24 C ['usuario9'] C 3 1974.40004349 1926 user
2 usuario6 C ['usuario5'] C 3 18668.2999134 18567 user
2 usuario5 C ['usuario6'] C 3 13075.3998756 13005 user
